"","Core","Final_Temp","Final_Core","Final_Cost","EucDist","PathDist","CostToEuc","CostToPath"
"1436",1772,7.17,12609,2319148.61,29075.47,33624,79.7630652230213,68.9730136212229
"1437",1773,8.74,13325,17592322.42,344320.93,382972,51.0928058308857,45.9363149786407
"1438",1775,4.35,10429,0,0,0,0,0
"1439",1776,11.59,1021,4609377,88123.91,93910,52.305634191674,49.0829198168459
"1440",1778,11.93,1251,1573940.81,32305.89,34899,48.7199334239051,45.0998828046649
"1441",1779,11.93,1251,308501.31,6000,6000,51.416885,51.416885
"1442",1780,10.55,384,8633950.96,156767.21,174749,55.0749800293059,49.4077274261941
"1443",1781,12.28,1781,0,0,0,0,0
"1444",1782,11.93,1251,1498135.72,28656.85,29484,52.2784507020137,50.8118206484873
"1445",1783,11.9,1205,383156.81,6000,6000,63.8594683333333,63.8594683333333
"1446",1784,10.61,459,7088185.46,130711.79,143707,54.2275907934548,49.3238705143104
"1447",1785,11.9,1205,694507.81,11099.02,11828,62.5737957044856,58.717264964491
"1448",1786,10.61,459,4690358.45,84181.72,93495,55.7170660091051,50.1669442216161
"1449",1787,10.55,384,8507200.69,162480.92,180749,52.3581518986968,47.0663776286452
"1450",1788,7.17,12609,3171214.89,41735.74,48524,75.9831954578977,65.3535341274421
"1451",1790,11.93,1251,0,0,0,0,0
"1452",1791,12.58,1791,0,0,0,0,0
"1453",1792,9.14,14145,11315217.95,203387.14,224001,55.6338908644863,50.5141403386592
"1454",1794,11.93,1251,557268.34,9656.85,9656,57.7070514712354,57.7121313173157
"1455",1795,12.24,1733,1070664.54,19226.05,20969,55.6882219696714,51.0593991129763
"1456",1796,12.27,1796,0,0,0,0,0
"1457",1797,10.24,415,4134927.16,76530.92,81524,54.0294976200469,50.7203665178352
"1458",1798,11.93,1251,236256.78,4000,4000,59.064195,59.064195
"1459",1799,11.84,1262,282673.28,3605.55,3828,78.3994896756389,73.8435945663532
"1460",1801,12.28,1801,0,0,0,0,0
"1461",1802,10.55,384,9014046.6,171700.46,191405,52.4986747269052,47.0941020349521
"1462",1803,10.55,384,9718547.66,186018.28,207061,52.2451216084785,46.9356743181961
"1463",1804,7.17,12609,2931166.17,37677.8,42695,77.795576440238,68.6536168169575
"1464",1805,11.84,1262,679839.19,8704.57,9656,78.1014099490268,70.4058813173156
"1465",1806,11.4,1153,5179267.32,104699.62,114252,49.4678712300962,45.3319619787837
"1466",1807,11.4,1153,3743020.67,73534.92,80353,50.9012679962119,46.5822143541623
"1467",1808,7.17,12609,2946561.92,39705.62,44937,74.2101979518265,65.5709531121348
"1468",1809,11.4,1153,4554816.17,86988.54,94666,52.3611060721332,48.1145941520715
"1469",1810,9.14,14145,11973158.39,219966.63,239557,54.4317035270305,49.9804154752314
"1470",1811,7.17,12609,3411568.75,45735.74,52524,74.5930589512709,64.9525693016526
"1471",1812,7.17,12609,2775234.77,34460.63,39452,80.5334890859511,70.3445901348474
"1472",1813,10.24,415,4965359.73,93970.7,99109,52.8394460188122,50.0999881948158
"1473",1814,11.59,1021,4971859.44,100111.76,106010,49.6630909295771,46.8999098198283
"1474",1815,11.4,1153,3817420.01,78491.41,86738,48.6348762240352,44.0109295810371
"1475",1816,11.4,1153,3441204.01,68435.9,74525,50.283608603087,46.1751628312647
"1476",1817,-3.14,14712,5341393,98352.1,108666,54.3088861346123,49.1542248725452
"1477",1818,-3.14,14712,5857622,107786.08,119737,54.3448838662655,48.9207346100203
"1478",1819,7.17,12609,2319148.61,29075.47,33624,79.7630652230213,68.9730136212229
"1479",1820,7.17,12609,3187301.82,44227.16,49624,72.0666174359828,64.2290387715621
"1480",1822,7.17,12609,3347234.08,43508.75,48695,76.9324349699773,68.7387633227231
"1481",1823,7.28,12675,5297630.81,76928.41,90563,68.8644261593344,58.4966356017358
"1482",1824,7.28,12675,4758246.15,67851.6,81078,70.1272504996198,58.6872659661067
"1483",1825,10.8,578,5978275,114250.44,124293,52.3260566873966,48.0982436661759
"1484",1826,10.8,578,6600955,128810.66,140364,51.245409347332,47.0274073124163
"1485",1828,12.27,1796,0,0,0,0,0
"1486",1829,11.93,1251,203006.41,3162.28,3414,64.1962160213517,59.4629203280609
"1487",1830,11.93,1251,657532.94,12162.28,12828,54.0632956978461,51.257634861241
"1488",1831,11.93,1251,508390.84,9000,9000,56.4878711111111,56.4878711111111
"1489",1832,11.93,1251,435977.56,9055.39,9828,48.1456414356532,44.3607610907611
"1490",1833,11.59,1021,6372360.32,122879.72,132808,51.8585192088654,47.981750496958
"1491",1834,10.55,384,9182095.34,165822.6,185991,55.3730030767821,49.3684927765322
"1492",1835,11.84,1262,1111597.41,18370.37,19727,60.5103441030311,56.3490348253663
"1493",1836,10.61,459,6840688.02,125689.08,138122,54.4254761034133,49.5264188181463
"1494",1837,11.93,1251,844374.47,15203.87,15727,55.5368120090477,53.6894811470719
"1495",1838,11.93,1251,1433473.47,26249.23,27555,54.610115039565,52.0222634730539
"1496",1839,7.17,12609,3409833.74,43393.29,51109,78.5797467765178,66.7168940891037
"1497",1840,9.14,14145,11903074.45,214432.5,235829,55.5096566518601,50.4733279198063
"1498",1842,9.14,14145,12178162.83,220806.22,240728,55.1531692811915,50.5888921521385
"1499",1843,9.14,14145,11810794.33,212606.68,234243,55.5523200399912,50.4211196492531
"1500",1844,11.93,1251,1797126.75,34250.76,36898,52.4696897236733,48.7052618028077
"1501",1845,11.4,1153,3718839.57,73435.9,79525,50.6406208679951,46.7631508330714
"1502",1846,12.27,1796,352745.88,5830.95,6656,60.495438993646,52.9966766826923
"1503",1847,11.4,1153,4329395.13,86588.85,94181,49.9994529318729,45.9688804535947
"1504",1848,9.14,14145,12283552.02,222606.68,244657,55.1805184821947,50.2072371524216
"1505",1850,10.55,384,9752699.11,184250.28,205304,52.9318007549297,47.5036974924989
"1506",1851,7.17,12609,3678918.07,53661.14,59866,68.5583286154562,61.4525451842448
"1507",1852,7.17,12609,3550074.73,49227.16,55038,72.1161799705691,64.5022480831426
"1508",1853,-0.72,14771,0,0,0,0,0
"1509",1854,12.28,1781,720149.13,11661.9,12485,61.7522985105343,57.6811477773328
"1510",1855,8.74,13325,17585032.92,344279.3,381901,51.0778107193781,46.0460509922729
"1511",1856,9.14,14145,12362873.67,227037.7,246628,54.4529550378638,50.1276159641241
"1512",1857,7.22,13658,0,0,0,0,0
"1513",1858,12.35,1889,0,0,0,0,0
"1514",1860,9.14,14145,12518413.65,230037.7,249628,54.4189654565317,50.1482752335475
"1515",1861,7.17,12609,3731098.34,51463.23,58038,72.5002752450633,64.287162548675
"1516",1862,9.76,1303,0,0,0,0,0
"1517",1863,9.96,1305,0,0,0,0,0
"1518",1864,7.17,12609,3561360.2,49227.16,54866,72.3454328870485,64.9101483614625
"1519",1865,7.17,12609,3235793.58,43311.17,48765,74.7103710197623,66.354836050446
"1520",1866,4.41,10437,0,0,0,0,0
"1521",1867,12.35,1889,497636.66,8544,9242,58.2439911048689,53.8451265959749
"1522",1868,12.28,1781,874210.69,15000,15414,58.2807126666667,56.7153684961723
"1523",1870,8.74,13325,18277516.48,357085.55,395800,51.1852593307122,46.1786672056594
"1524",1871,8.74,13325,18404638.8,360403.82,399972,51.0667139987584,46.0148180372626
"1525",1872,10.55,384,10656225.41,205018.28,226889,51.9769525429635,46.9666903640106
"1526",1873,7.28,12675,4222990.01,56719.46,67907,74.4539882784498,62.1878452884091
"1527",1875,9.14,14145,12625078.83,228418.07,251556,55.2718041527976,50.187945546916
"1528",1876,9.14,14145,12941645.02,237472.75,259799,54.4973897847227,49.81406787555
"1529",1877,12.27,1796,1123813.82,20148.77,23727,55.7758026916779,47.3643452606735
"1530",1878,12.4,1932,366000.25,5000,5828,73.20005,62.8003174330817
"1531",1879,11.93,1251,1454269.72,25203.87,26555,57.7002547624631,54.7644405949915
"1532",1880,11.4,1153,4530868.66,89252.55,96252,50.7645849894485,47.0729819640111
"1533",1881,11.4,1153,4740722.01,93799.95,102252,50.5407733159772,46.3631225795094
"1534",1882,12.35,1889,944542.46,15790.92,17898,59.8155433628946,52.7736316906917
"1535",1883,11.93,1251,1318978.78,25031.22,26656,52.6933477473331,49.4814968487395
"1536",1884,12.35,1889,677545.24,11667.81,13070,58.0696154633989,51.839727620505
"1537",1885,11.93,1251,1192570.22,22000,22000,54.2077372727273,54.2077372727273
"1538",1886,12.27,1796,1795798.01,32876.69,37454,54.6222265684289,47.9467616275965
"1539",1887,11.93,1251,821952.03,15055.39,16242,54.5952001243409,50.6065773919468
"1540",1888,9.14,14145,12727607.95,235490.8,256628,54.0471557699919,49.5955544601524
"1541",1889,12.35,1889,0,0,0,0,0
"1542",1891,7.17,12609,5144435.34,76222.07,85836,67.4927267128799,59.9333070040542
"1543",1892,12.28,1781,1103878.71,18605.55,19242,59.3306142521989,57.3681898971001
"1544",1893,11.93,1251,718039.17,13000,13000,55.2337823076923,55.2337823076923
"1545",1894,12.09,1671,350763,9000,9414,38.9736666666667,37.2597195666029
"1546",1895,10.8,578,6747730,129149.93,139778,52.2472602191887,48.274621185022
"1547",1896,7.17,12609,3765157.75,52227.16,58452,72.0919489016826,64.414523882844
"1548",1897,12.91,1897,0,0,0,0,0
"1549",1899,7.17,12609,5814713.59,88222.07,98250,65.9099654995626,59.1828355216285
"1550",1900,11.4,1153,4187998.32,82655.44,89767,50.6681510618055,46.6540969398554
"1551",1901,12.09,1671,140359,3605.55,3828,38.9285961919818,36.6664054336468
"1552",1902,12.35,1889,449300.41,8062.26,9242,55.7288415407094,48.615062756979
"1553",1903,11.93,1251,799102.09,14000,14000,57.0787207142857,57.0787207142857
"1554",1904,10.8,578,6314595,121321.51,131949,52.0484372474428,47.8563308551031
"1555",1905,10.46,1905,0,0,0,0,0
"1556",1906,7.17,12609,4224792.42,62265.56,69694,67.8511912524355,60.6191697994088
"1557",1907,9.14,14145,12689226.55,230606.68,253485,55.0254075467371,50.0590825887133
"1558",1908,7.28,12675,4932623.82,69719.46,82392,70.7495987490437,59.8677519662103
"1559",1909,7.28,12675,4998500.09,72805.3,85149,68.6557172348716,58.7029805399946
"1560",1910,12.09,1671,333920,7071.07,8242,47.2234046615293,40.5144382431449
"1561",1912,10.8,578,6768367,131321.51,141949,51.5404292868701,47.6816814489711
"1562",1913,11.4,1153,6005405.26,124397.34,137151,48.2759941651485,43.7868135121144
"1563",1914,11.59,1021,6966307.57,138944.74,147323,50.1372529107615,47.2859470008077
"1564",1915,12.28,1781,443956.56,7000,7000,63.4223657142857,63.4223657142857
"1565",1916,12.9,1916,0,0,0,0,0
"1566",1917,8.74,13325,18800775.43,366486.58,406800,51.3000378622322,46.2162621189774
"1567",1918,11.4,1153,4222783.35,84252.55,91010,50.1205405652411,46.3991138336446
"1568",1919,12.79,1919,0,0,0,0,0
"1569",1920,11.59,1021,8395793.2,160958.59,175092,52.1611999707502,47.9507527471272
"1570",1921,6.13,14472,0,0,0,0,0
"1571",1922,11.4,1153,4861194.04,96252.55,103424,50.5045740606353,47.0025723236386
"1572",1923,12.61,1923,0,0,0,0,0
"1573",1924,7.28,12675,4222990.01,56719.46,67907,74.4539882784498,62.1878452884091
"1574",1925,12.76,1990,1487164.5,36891.73,39698,40.3115955798224,37.4619502241927
"1575",1926,7.28,12675,4222990.01,56719.46,67907,74.4539882784498,62.1878452884091
"1576",1927,9.59,563,0,0,0,0,0
"1577",1929,7.12,13716,192423.97,2000,2828,96.211985,68.0424222065064
"1578",1930,12.57,2069,1394193.07,22280.11,24070,62.5756816281428,57.9224374740341
"1579",1931,12.43,1931,0,0,0,0,0
"1580",1932,12.4,1932,0,0,0,0,0
"1581",1933,12.35,1889,1041532.8,17498.76,19070,59.5203774438874,54.6162978500262
"1582",1934,10.8,578,6490790,124149.93,134778,52.2818659664166,48.15912092478
"1583",1935,12.28,1781,744914.78,12656.85,13414,58.8546739512596,55.5326360518861
"1584",1936,12.28,1781,1136588.1,20000,20828,56.829405,54.5701987708853
"1585",1937,9.14,14145,13237671.53,242843.95,263941,54.5110204722004,50.1539038269917
"1586",1938,7.28,12675,4620664.64,61191.6,73149,75.511420521771,63.1678442630795
"1587",1939,7.28,12675,6362228.58,86654.67,100118,73.4204928597616,63.5472999860165
"1588",1940,-0.72,14771,0,0,0,0,0
"1589",1942,11.93,1251,1063765.66,18660.94,20070,57.0049343709374,53.0027732934728
"1590",1943,-3.14,14712,4121189,69240.24,78010,59.5201431999658,52.8289834636585
"1591",1944,11.93,1251,1426567.57,26660.94,28484,53.5077746696103,50.0831192950428
"1592",1946,12.28,1781,677076.89,11000,11000,61.5524445454545,61.5524445454545
"1593",1947,11.4,1153,4467934.6,87127.58,94595,51.2803706931835,47.2322490617897
"1594",1949,12.28,1781,1056072,17000,17899,62.1218823529412,59.0017319403319
"1595",1950,9.14,14145,13796605.77,254983.29,278869,54.1078820106212,49.4734293521331
"1596",1952,7.28,12675,5145922.82,75041.37,87977,68.5744785842796,58.4916832808575
"1597",1954,12.57,1954,0,0,0,0,0
"1598",1955,12.57,2069,960079.26,15000,15828,64.005284,60.6570166793025
"1599",1957,9.14,14145,14834668.02,274878.41,301010,53.9681090995833,49.2829740540181
"1600",1958,10.22,492,723065.68,12231.55,12484,59.1148039291831,57.9193912207626
"1601",1959,7.28,12675,5532237.02,76024.52,88219,72.7691147540293,62.7102667225881
"1602",1960,12.28,1781,1389680.01,24472.14,25656,56.7862070910023,54.1658875116932
"1603",1961,12.28,1781,1470532.66,25000,26242,58.8213064,56.0373698651017
"1604",1962,10.8,578,8013710,155455.82,168263,51.549758638821,47.6260972406292
"1605",1963,-0.72,14771,0,0,0,0,0
"1606",1964,-0.72,14771,0,0,0,0,0
"1607",1965,9.14,14145,13200184.08,241944.89,264627,54.5586396968334,49.8822269836411
"1608",1966,12.61,1923,333376.57,5064.5,5242,65.8261565801165,63.5972090805036
"1609",1967,9.14,14145,14297680.15,263434.26,288526,54.2741864706588,49.5542174708692
"1610",1968,7.17,12609,5484905.5,81607.23,91664,67.2110240722544,59.8370734421365
"1611",1969,10.05,606,1227519.26,16071.07,16656,76.380680315623,73.6983225264169
"1612",1970,-5.29,14735,427056,6000,6000,71.176,71.176
"1613",1971,11.4,1153,4768107.35,93127.58,101009,51.1997342785027,47.2047772970725
"1614",1972,12.57,2069,306786.63,5000,5828,61.357326,52.6401218256692
"1615",1973,11.4,1153,4974059.38,97027.07,105494,51.2646561418375,47.1501638007849
"1616",1974,12.35,1889,674265.55,11667.81,13242,57.788526724381,50.9187094094548
"1617",1975,12.35,1889,985245.96,16667.81,18242,59.1107026058012,54.0097555092643
"1618",1976,9.14,14145,14548676.71,270635.77,295768,53.7574050540326,49.1894887546996
"1619",1977,12.43,2187,450178.38,8544,9656,52.6894171348315,46.6216217895609
"1620",1978,9.14,14145,13296920.3,241920.39,264798,54.9640330027576,50.2153350856124
"1621",1979,12.9,1979,0,0,0,0,0
"1622",1980,12.28,1781,2163452.75,41020.82,43555,52.7403584326203,49.6717426242682
"1623",1981,12.82,1981,0,0,0,0,0
"1624",1983,10.8,578,6693991,127755.48,140192,52.3968991388863,47.7487374457886
"1625",1984,12.61,1923,393275.91,5841.62,6828,67.3230901701925,57.5975263620387
"1626",1985,12.61,1923,142185.94,2236.07,2414,63.5874279427746,58.9005550952775
"1627",1988,12.28,1781,2385450.33,43317.82,45898,55.0685683166881,51.9728600374744
"1628",1989,12.28,1781,1635254.89,29000,30242,56.3880996551724,54.0723130083989
"1629",1990,12.76,1990,0,0,0,0,0
"1630",1991,12.9,1979,142636.38,2236.07,2828,63.7888706525288,50.4371923620934
"1631",1992,12.48,2084,1176240.99,21269.44,23727,55.3019256736426,49.5739448729296
"1632",1993,12.4,1932,252598.81,4242.64,4242,59.5381201327475,59.5471027817067
"1633",1994,12.49,1994,0,0,0,0,0
"1634",1995,2.9,8537,321835,4242.64,4828,75.8572492598948,66.6601077050538
"1635",1996,12.48,2084,733231.24,12725.44,14071,57.6193231825383,52.1093909459171
"1636",1997,9.14,14145,13450658.67,246944.89,270041,54.4682607929243,49.8096906395696
"1637",1998,9.49,597,1250851.13,21242.64,23313,58.883977226936,53.6546617766911
"1638",1999,11.4,1153,5560543.91,111016.12,120322,50.0877161803169,46.213858729077
"1639",2000,11.59,1021,9167093.07,184122.17,197707,49.7881003140469,46.3670637357301
"1640",2001,12.64,2001,0,0,0,0,0
"1641",2002,12.92,2002,0,0,0,0,0
"1642",2003,12.48,2084,1577549.15,26848.55,30141,58.7573314015096,52.3389784678677
"1643",2004,10.22,492,1818612.92,33032.09,35454,55.0559446889373,51.2949997179444
"1644",2005,9.86,652,0,0,0,0,0
"1645",2006,7.12,13716,0,0,0,0,0
"1646",2007,12.61,1923,1251217.38,27513.63,29727,45.4762741230437,42.0902674336462
"1647",2008,11.42,1430,1043312.01,15099.02,16726,69.0979951016688,62.3766596914983
"1648",2009,-3.14,14712,7317800,133281.18,147707,54.9049760813942,49.5426757025733
"1649",2010,10.22,492,531933.88,6324.56,7828,84.1060690387948,67.9527184466019
"1650",2011,10.22,492,1593059.17,26700.2,28383,59.6646905266627,56.1272300320614
"1651",2012,10.22,492,1083017.48,18889.95,20312,57.332998763893,53.3190961008271
"1652",2013,-0.72,14771,0,0,0,0,0
"1653",2014,9.59,563,401749.06,5000,5828,80.349812,68.9342930679478
"1654",2015,11.4,1153,4993177.33,96733.13,104837,51.618068494217,47.6280066198003
"1655",2016,10.22,492,563471.1,9403.12,9656,59.9238444261054,58.3545049710025
"1656",2017,10.35,640,532656.94,8944.27,10071,59.5528690435329,52.8901737662596
"1657",2018,9.19,14523,2184309.06,30929.29,35454,70.6226706141654,61.6096649179218
"1658",2019,10.97,2019,0,0,0,0,0
"1659",2021,11.4,1153,5534520.85,108780.06,118322,50.8780823434001,46.7750785990771
"1660",2022,9.14,14145,13914263.86,252775.84,276283,55.0458614240981,50.3623598266994
"1661",2023,9.14,14145,13906468.58,253986.48,277940,54.7527906997254,50.0340669928762
"1662",2024,-2.68,14725,1460881,18964.73,21554,77.0314684153162,67.7777210726547
"1663",2025,12.82,1981,608260,11000,11414,55.2963636363636,53.2906956369371
"1664",2026,2.9,8537,321835,4242.64,4828,75.8572492598948,66.6601077050538
"1665",2027,12.95,2027,0,0,0,0,0
"1666",2028,11.4,1153,5225879.56,100733.13,109251,51.8784590531437,47.8337000118992
"1667",2029,12.35,1889,845440.1,14667.81,16242,57.6391499480836,52.052709025982
"1668",2030,9.49,597,1342627.88,21213.2,22212,63.2920954877152,60.4460597875022
"1669",2031,12.48,2084,988415.52,16848.55,18899,58.66472307706,52.2998846499815
"1670",2032,10.22,492,1234308.64,21889.95,23312,56.387001340798,52.9473507206589
"1671",2033,2.9,8537,505969,7071.07,7656,71.5548000514774,66.0879049111808
"1672",2034,12.48,2084,500102.19,8602.33,9071,58.1356667321528,55.13197993606
"1673",2035,12.6,2035,0,0,0,0,0
"1674",2036,9.14,14145,14180268.08,256898.95,281111,55.1978436657682,50.4436613295104
"1675",2038,12.4,1932,842207.72,14627.8,15484,57.5758295847633,54.3921286489279
"1676",2039,12.4,1932,793863.89,12790.08,14312,62.0687196639896,55.4684104248183
"1677",2040,12.28,1781,3656810.88,70431.7,76353,51.9199576327137,47.8934800204314
"1678",2041,12.48,2084,1245336.97,27167.23,28798,45.8396741220949,43.2438700604209
"1679",2042,12.48,2084,1273967.1,27155.49,28899,46.9137953319936,44.0834319526627
"1680",2043,12.48,2084,438483.22,11000,11000,39.8621109090909,39.8621109090909
"1681",2044,12.4,1932,1007959.62,19895.12,22727,50.6636612395402,44.3507554890659
"1682",2045,12.4,1932,574577.53,9627.8,10484,59.6790055879848,54.8051821823731
"1683",2046,9.14,14145,14611365.58,265898.95,290525,54.9508209039562,50.2929716203425
"1684",2047,-3.14,14712,4303880,76301.71,83282,56.4060753028995,51.6783938906366
"1685",2049,10.35,640,488938.84,6000,7828,81.4898066666667,62.4602503832397
"1686",2050,12.57,2069,389953.56,7000,7414,55.7076514285714,52.5969193417858
"1687",2051,12.57,2069,326329.88,5830.95,6414,55.9651308963376,50.8777486747739
"1688",2052,9.14,14145,14328208.6,259135.02,283525,55.2924440702766,50.535961908121
"1689",2053,10.22,492,1127043.73,20403.12,21484,55.2387933806202,52.4596783652951
"1690",2054,12.76,2054,0,0,0,0,0
"1691",2055,11.42,1430,1624786.89,26279.36,28625,61.8274908521364,56.7611140611354
"1692",2056,-3.14,14712,4208881,71376.92,80010,58.9669741983823,52.6044369453818
"1693",2058,12.82,1981,1093058,20000,20828,54.6529,52.4802189360476
"1694",2059,9.49,597,345305.38,4242.64,4242,81.3892717741783,81.4015511551155
"1695",2060,-3.14,14712,4691400,83581.82,91110,56.129431017415,51.4916035561409
"1696",2061,12.93,2061,0,0,0,0,0
"1697",2062,12.57,2069,931691.37,16000,16828,58.230710625,55.3655437366294
"1698",2063,11.4,1153,6267790.85,124077.12,135393,50.5152831561532,46.2933153855812
"1699",2064,10.3,675,495565.34,7000,7828,70.7950485714286,63.3067629024016
"1700",2065,12.48,2084,362707.84,8062.26,8828,44.9883581030629,41.0860715903942
"1701",2066,12.48,2084,1018279.03,20103.85,22141,50.6509464605038,45.9906521837315
"1702",2067,9.49,597,1904636.76,29459.41,32283,64.6529159952626,58.9981340024161
"1703",2068,2.9,8537,321835,4242.64,4828,75.8572492598948,66.6601077050538
"1704",2069,12.57,2069,0,0,0,0,0
"1705",2070,12.35,1889,1095757.27,18273.36,20484,59.9647393801687,53.493325034173
"1706",2071,9.14,14145,14340446.47,259727.38,284111,55.2134567791813,50.4748019964028
"1707",2072,10.22,492,1978925.92,35180.56,38796,56.2505520094052,51.0085039694814
"1708",2073,-3.14,14712,7570863,137281.18,152535,55.1485862810911,49.6336119579113
"1709",2074,-3.14,14712,4586263,79506.36,88010,57.6842280290533,52.1107033291671
"1710",2075,12.76,2075,0,0,0,0,0
"1711",2079,12.94,2135,277270.22,4472.14,5414,61.9994499277751,51.2135611377909
"1712",2080,7.01,13723,252617.14,2828.43,2828,89.3135555767687,89.3271357850071
"1713",2081,8.03,13717,0,0,0,0,0
"1714",2082,2.9,8537,321835,4242.64,4828,75.8572492598948,66.6601077050538
"1715",2083,2.9,8537,321835,4242.64,4828,75.8572492598948,66.6601077050538
"1716",2084,12.48,2084,0,0,0,0,0
"1717",2086,10.22,492,1089807.05,17792.42,19969,61.2511985440991,54.5749436626771
"1718",2087,10.22,492,1618872.67,28109.49,30968,57.5916770457237,52.2756610049083
"1719",2088,9.14,14145,14486050.62,261371.09,285939,55.4233087523184,50.6613320323566
"1720",2089,12.82,1981,766169,14000,14414,54.7263571428571,53.1545025669488
"1721",2093,12.66,2093,0,0,0,0,0
"1722",2094,10.22,492,2622070.8,45620.87,50452,57.4752476224149,51.9715928010783
"1723",2095,7.91,13648,694005.09,8944.28,10484,77.5920577173344,66.1965938573064
"1724",2096,7.91,13648,694005.09,8944.28,10484,77.5920577173344,66.1965938573064
"1725",2097,12.48,2084,1455417.51,26821.87,28727,54.2623430059127,50.6637487381209
"1726",2099,12.57,2069,1036535.66,18490.09,20484,56.0589840287419,50.6022095293888
"1727",2100,2.9,8537,321835,4242.64,4828,75.8572492598948,66.6601077050538
"1728",2101,12.4,1932,776903.89,12790.08,13898,60.7426919925442,55.9004094114261
"1729",2102,11.42,1430,218750.84,3605.55,3828,60.6705883984413,57.1449425287356
"1730",2103,10.83,2103,0,0,0,0,0
"1731",2104,12.48,2084,941486.07,17602.33,18485,53.4864458284784,50.9324354882337
"1732",2105,-3.14,14712,5368829,94895.53,106181,56.5762054334909,50.5629914956536
"1733",2106,9.14,14145,15270301.81,277023.57,302838,55.1227529484224,50.4239950402525
"1734",2107,11.42,1430,0,0,0,0,0
"1735",2108,10.83,2103,539827.56,9219.54,10242,58.5525481748547,52.7072407732865
"1736",2109,9.19,14523,1480506.81,22214.51,24384,66.6459359220618,60.7163225885827
"1737",2110,9.19,14523,2764675.06,41631,46283,66.4090475847325,59.7341369401292
"1738",2111,12.57,2069,1213209.9,21000,21828,57.7719,55.5804425508521
"1739",2112,12.57,2069,662897.88,12165.53,13242,54.4898479556583,50.060253738106
"1740",2113,12.92,2113,0,0,0,0,0
"1741",2115,9.19,14523,1835453.03,26457.15,30212,69.3745558384029,60.752450350854
"1742",2116,9.19,14523,979206.56,15811.39,17313,61.9304539322602,56.5590342517184
"1743",2117,11.42,1430,714507.85,10099.02,11484,70.7502163576268,62.2176811215604
"1744",2118,10.83,2103,503025.78,7810.25,8071,64.4058487244326,62.3250873497708
"1745",2119,10.83,2103,825719.5,12810.25,13071,64.4577194043832,63.1718690230281
"1746",2120,12.48,2084,1603819.19,30371.61,32383,52.8065252385369,49.5265784516567
"1747",2121,12.48,2084,815645.38,15811.39,16727,51.5859377322297,48.7622036228852
"1748",2122,12.92,2113,195509.23,3605.55,3828,54.2245233043502,51.0734665621735
"1749",2124,5.41,11696,184529.45,2000,2414,92.264725,76.4413628831814
"1750",2125,12.57,2069,1159577.38,20709.53,22898,55.9924527500141,50.6409896060791
"1751",2126,10.22,492,1564507.67,29160.44,31969,53.6517168465222,48.9382736400888
"1752",2128,9.57,708,4697081.15,75289.99,82495,62.3865290724571,56.9377677434996
"1753",2129,9.57,708,4039128.59,61361.6,67424,65.8250206969831,59.9063922342193
"1754",2130,9.57,708,2446522.59,36063.38,39111,67.8395255796878,62.5533121116821
"1755",2131,8.68,712,1168400.01,16262.41,16484,71.8466703274607,70.8808547682601
"1756",2132,12.57,2069,1423556.75,24321.04,26726,58.5319028298132,53.2648638030382
"1757",2134,12.4,2134,0,0,0,0,0
"1758",2135,12.94,2135,0,0,0,0,0
"1759",2136,2.9,8537,321835,4242.64,4828,75.8572492598948,66.6601077050538
"1760",2137,2.9,8537,345120,4472.14,5242,77.1711082390086,65.8374666157955
"1761",2140,12.48,2084,2091521.94,40271.1,42282,51.9360519081922,49.4660124875834
"1762",2142,12.94,2135,213851.98,4000,4000,53.462995,53.462995
"1763",2144,7.12,13716,0,0,0,0,0
"1764",2145,11.42,1430,343228.91,5099.02,5828,67.3127208757761,58.8930868222375
"1765",2147,-3.14,14712,5510792,96301.71,104252,57.2242382819578,52.8603000422054
"1766",2149,-3.14,14712,6155329,109431.22,121565,56.2483814034057,50.6340558548924
"1767",2150,11.42,1430,1621877.45,23161.28,25382,70.0253807216181,63.8987254747459
"1768",2151,9.57,708,5040463.53,80289.99,88323,62.7782308853196,57.0685272239394
"1769",2152,-2.78,14723,238424,3162.28,3828,75.3962330976384,62.2842215256008
"1770",2153,-2.68,14725,1681783,22521.46,24726,74.6746880530836,68.0167839521152
"1771",2154,11.42,1430,1334345.23,20099.02,22140,66.3885716816044,60.2685289069557
"1772",2156,-3.14,14712,4863383,84506.36,94252,57.5504967910108,51.5997856809405
"1773",2157,12.95,2027,868361.81,13000,13828,66.7970623076923,62.7973539195835
"1774",2159,11.6,1212,0,0,0,0,0
"1775",2160,8.83,14535,916760.73,10721.35,11898,85.5079565539787,77.0516666666667
"1776",2161,11.42,1430,1057321.04,14571.16,16312,72.5625852711795,64.8186022560078
"1777",2162,8.68,712,745585.9,9828.43,9828,75.8601221151293,75.8634411884412
"1778",2163,8.25,13674,574285.38,10770.33,12000,53.3210570149661,47.857115
"1779",2165,8.25,13674,408486.25,4123.11,5828,99.0723628523129,70.0902968428277
"1780",2166,8.25,13674,822350.31,9123.11,11242,90.1392518560009,73.149822985234
"1781",2167,11.42,1430,1357507.39,20198.04,22554,67.2098574911229,60.1892076793473
"1782",2168,8.68,712,986350.7,13433.98,13656,73.4220759596188,72.2283758055067
"1783",2170,8.25,13674,816474.91,9123.11,10828,89.4952390138889,75.4040367565571
"1784",2171,11.92,2171,0,0,0,0,0
"1785",2172,12.34,2172,0,0,0,0,0
"1786",2173,8.49,13757,0,0,0,0,0
